pubukprn,kiscourseid,kismode,title,legal_name,provaddress,t1,t2,t3,t4,t5,t6,t7,nsspop,overall
10005343,SOC-BA-S,01,Sociology,Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",81,82,80,100,83,86,75,10,83.9
10005343,SOE-MENG,01,Software Engineering,Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",74,72,64,80,74,88,63,65,73.6
10005343,SPA-BA-S,01,Spanish,Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",93,88,86,94,89,91,82,70,89
10005343,SPS-BA-S,01,Spanish and Portuguese Studies,Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",98,88,97,100,96,97,69,10,92.1
10005343,SPY-JS-SOC,01,Social Policy and Sociology,Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",83,85,88,88,100,97,65,15,86.6
10005343,SWK-BSW-S,01,Social Work,Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",91,88,71,89,92,92,62,55,83.6
10005343,SWK-S-G,01,Social Work (Relevant Graduate Entry),Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",92,88,84,89,83,92,60,30,84
10005343,TPH-BSC-S,01,Theoretical Physics,Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",84.9,80.9,83.1,90.9,87.4,92,75.2,115,84.9
10005343,TPH-MPHYS,01,Theoretical Physics (Undergraduate Masters),Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",84.9,80.9,83.1,90.9,87.4,92,75.2,115,84.9
10005343,ZOO-BSC-P,01,Zoology with Professional Studies,Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",83,80,68,83,79,92,58,10,77.6
10005343,ZOO-BSC-S,01,Zoology,Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",75,71,57,57,66,81,53,20,65.7
10005343,ZOO-MSCI-P,01,Zoology (Undergraduate Masters with Professional Studies),Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",86,81,68,79,79,87,63,20,77.6
10005343,ZOO-MSCI-S,01,Zoology (Undergraduate Masters),Queen's University of Belfast,"Vice-Chancellor's Office, University Road, Belfast, BT7 1NN",86,81,68,79,79,87,63,20,77.6
10006840,K0001,01,Biochemistry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,78,59,79,73,85,68,25,74.9
10006840,K0002,01,Medical Biochemistry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,84,65,85,81,89,75,60,81.1
10006840,K0003,01,Biological Sciences,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81,78,73,75,71,84,70,35,76
10006840,K0005,01,Biological Sciences with Study in Continental Europe,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,80,72,83,75,87,73,70,79.1
10006840,K0006,01,Artificial Intelligence and Computer Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,83,74,91,83,94,87,25,85.6
10006840,K0007,01,Geology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,91,77,96,85,94,67,15,85.4
10006840,K0011,01,Geography,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",79,79,69,78,72,89,60,35,75.1
10006840,K0012,01,Theoretical Physics and Applied Mathematics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,84,73.1,90.6,77.1,91,75.4,245,82.6
10006840,K0013,01,Psychology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,78,67,84,75,87,77,210,78.9
10006840,K0014,01,"Sport, Exercise and Health Sciences",The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,76,72,83,79,83,69,130,77.7
10006840,K0015,01,Geology and Physical Geography,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",95,82,71,87,89,85,72,20,83
10006840,K0017,01,Theoretical Physics and Applied Mathematics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,84,73.1,90.6,77.1,91,75.4,245,82.6
10006840,K0020,01,Environmental Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,88,69,83,88,90,78,20,83.3
10006840,K0021,01,Mechanical Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",73,76,64,84,75,92,72,45,76.6
10006840,K0022,01,Mechanical Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,82,61,77,74,91,66,35,76.3
10006840,K0026,01,Civil Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",76,79,75,95,74,80,84,20,80.4
10006840,K0027,01,Civil Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,81,70,83,83,90,85,25,82.3
10006840,K0029,01,Electronic and Electrical Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",78,82,72,77,80,85,66,35,77.1
10006840,K0030,01,Electronic and Electrical Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,87,83,86,91,93,85,10,87
10006840,K0032,01,Chemical Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",68,81,50,75,64,94,63,20,70.7
10006840,K0033,01,Chemical Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,83,61,78,81,94,71,15,79.4
10006840,K0036,01,Materials Science and Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,88,85,100,88,86,86,10,87.6
10006840,K0038,01,Materials Science and Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,86,71,93,83,83,81,20,83.1
10006840,K0040,01,Classical Literature and Civilisation,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",99,89,95,95,88,95,83,20,92
10006840,K0042,01,Ancient History,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",98,88,94,100,88,95,92,15,93.6
10006840,K0043,01,Archaeology and Ancient History,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,86,89,96,96,85,90,15,90
10006840,K0044,01,Ancient and Medieval History,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",75,68,73,92,46,94,61,10,72.7
10006840,K0046,01,English Literature,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,87,78,90,88,91,75,90,86
10006840,K0051,01,Geography,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,78,71,83,86,90,69,30,79.9
10006840,K0052,01,Philosophy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,83,81,90,84,91,77,30,85.1
10006840,K0053,01,Theology and Religion,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,88,70,90,90,97,70,10,85
10006840,K0054,01,Music,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",91,77,76,93,80,87,74,30,82.6
10006840,K0078,01,Archaeology and History,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88.9,78.7,77.7,89.6,74.7,88.9,68,205,80.9
10006840,K0087,01,Classical Literature and Civilisation and Philosophy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92.1,85.6,78.1,91.4,83.3,91.2,76.5,105,85.5
10006840,K0117,01,History and Theology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89.6,78.6,75.4,89,76.3,89.3,67.7,215,80.8
10006840,K0118,01,History and History of Art,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88.9,77.9,76.6,88.3,74,88.6,67.1,210,80.2
10006840,K0122,01,History and Philosophy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89.3,79.2,76.7,89.3,77,89.3,69.7,270,81.5
10006840,K0123,01,History and Politics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,72,73,83,66,85,65,35,75.6
10006840,K0129,01,Mathematics and Music,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,76,76,100,55,82,79,10,78.9
10006840,K0130,01,Mathematics and Philosophy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89.4,82.6,76.6,91.8,82.8,91.2,71.7,205,83.7
10006840,K0133,01,"Philosophy, Religion and Ethics",The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",94,86,66,86,97,91,74,20,84.9
10006840,K0137,01,Medicine,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,78,61,75,55,78,66,325,70.7
10006840,K0140,01,Dentistry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92,84,66,92,39,75,66,65,73.4
10006840,K0142,01,"Money, Banking and Finance",The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,86,83,86,94,93,87,35,87.9
10006840,K0146,01,Politics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",77,65,74,77,60,82,57,25,70.3
10006840,K0147,01,Social Policy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",76,73,53,78,56,89,53,20,68.3
10006840,K0148,01,Economics and Politics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,78,76,83,78,97,60,20,80.3
10006840,K0150,01,Geography and Urban and Regional Planning,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,82,79,90,88,92,78,20,85
10006840,K0151,01,Sociology and Social Policy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,83,74,81,81,81,67,15,78.6
10006840,K0154,01,Philosophy and Sociology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85.3,82,76,88,86,90,78.7,245,83.7
10006840,K0155,01,Politics and Philosophy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,76,80,86,77,79,79,10,79.9
10006840,K0156,01,Law,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",79,76,57,74,75,88,54,305,71.9
10006840,K0157,01,Law with French Law,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92,76,57,88,67,88,58,10,75.1
10006840,K0158,01,Law with German Law,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81.3,77,58.1,76.3,77,87.8,56.1,450,73.4
10006840,K0159,01,Accounting and Finance,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",79,82,71,80,85,91,70,200,79.7
10006840,K0160,01,Economics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",79,76,67,86,89,90,60,140,78.1
10006840,K0161,01,Economics with German,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83.4,78.9,70.7,87.1,88.5,90.5,67.7,275,81
10006840,K0162,01,Economics with Spanish,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82.5,77.8,70.7,86.5,88.6,90.6,66.7,280,80.5
10006840,K0168,01,Chemistry with a Modern Language,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86.1,83,75.3,90.3,81.9,89.9,74,210,82.9
10006840,K0171,01,Chemistry with a Modern Language,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86.1,83,75.3,90.3,81.9,89.9,74,210,82.9
10006840,K0173,01,Sociology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,87,77,87,91,93,83,25,86.9
10006840,K0179,01,Physics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,87,73,90,67,90,80,45,82
10006840,K0180,01,Physics and Astrophysics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,80,75,88,75,85,92,15,83.4
10006840,K0181,01,Physics (International Study),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,85,69,88,72,90,82,120,81.6
10006840,K0182,01,Theoretical Physics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,94,72,93,89,95,93,15,89.9
10006840,K0183,01,Physics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,73,64,79,74,93,81,20,77.7
10006840,K0184,01,Physics and Astrophysics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85.7,84.7,70,88.3,72.4,89.6,83.4,140,82
10006840,K0185,01,Physics (with International Study),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",77,84,55,86,86,100,80,10,81.1
10006840,K0186,01,Theoretical Physics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",91,80,67,100,73,80,70,10,80.1
10006840,K0187,01,Chemical Engineering (with International Study),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,89,71,82,86,91,68,90,82.3
10006840,K0188,01,Computer Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,81,81,93,82,87,81,105,84.6
10006840,K0189,01,Mathematical Economics and Statistics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",91,89,83,90,94,90,92,25,89.9
10006840,K0190,01,Chemical Engineering with Industrial Study,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92,93,75,81,91,90,67,45,84.1
10006840,K0191,01,Civil Engineering (International Study),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,77,66,86,76,88,82,55,79.7
10006840,K0192,01,Civil Engineering with industrial experience,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,72,60,90,75,83,73,10,77.3
10006840,K0193,01,Physics with Particle Physics and Cosmology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,89,57,87,53,89,71,15,76.1
10006840,K0194,01,Physics with Particle Physics and Cosmology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,85,69,88,72,90,82,120,81.6
10006840,K0196,01,Applied Golf Management Studies,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",79,86,79,96,71,69,71,15,78.7
10006840,K0198,01,Geology with an International Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92,89,78,96,84,91,73,40,86.1
10006840,K0201,01,Computer Science and Software Engineering,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",98,89,80,95,86,91,91,10,90
10006840,K0203,01,Biochemistry with Professional Placement,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",96,91,70,88,88,94,77,20,86.3
10006840,K0204,01,Biological Sciences with Professional Placement,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,79,69,83,93,91,71,15,81.3
10006840,K0205,01,Biochemistry with Study in Continental Europe,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,84,65,85,81,89,75,60,81.1
10006840,K0213,01,Modern Languages,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,76,70,85,74,88,59,65,76
10006840,K0221,01,Social Anthropology and Classical Literature and Civilisation,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",95,91.2,83.7,96,80.1,93.2,75.8,45,87.9
10006840,K0222,01,Social Anthropology and African Studies,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82.9,76.9,72.3,87.1,76.3,88.3,63.3,175,78.2
10006840,K0224,01,Social Anthropology and History,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89.1,78.6,77.5,89.7,74.5,89.2,67.6,210,80.9
10006840,K0226,01,Social Anthropology and Politics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84.4,77.5,78.3,87.6,75.3,87.3,71.1,280,80.2
10006840,K0228,01,Mathematics and Computer Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",91,86,76,91,85,90,76,15,85
10006840,K0229,01,Mathematics and Computer Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88.3,84.4,79.7,91.6,82.7,90.6,78.5,385,85.1
10006840,K0230,01,Mathematics with Business Management,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,83,72,88,77,90,79,15,82
10006840,K0231,01,Mathematics with Business Management,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",78.1,78.2,72.9,83.4,79.9,86.5,67.6,395,78.1
10006840,K0232,01,Environmental Science with Professional Placement Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,87,73,87,92,91,84,30,86.3
10006840,K0233,01,International Relations,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,83,83,86,80,84,76,25,82.6
10006840,K0235,01,Physics and Astrophysics (International Study),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85.7,84.7,70,88.3,72.4,89.6,83.4,140,82
10006840,K0249,01,History of Art,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,75,70,75,71,83,64,10,74.4
10006840,K0257,01,Chemistry with Study Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,91,81,96,91,91,90,90,90.4
10006840,K0258,01,Chemistry with Business Management,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",78,79.8,73.5,83.2,82,85.8,72.8,360,79.3
10006840,K0259,01,Chemistry with Business Management,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",78,79.8,73.5,83.2,82,85.8,72.8,360,79.3
10006840,K0260,01,Social Work,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,88,80,83,79,93,91,40,86
10006840,K0262,01,Education,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,81,85,82,84,90,78,40,82.9
10006840,K0270,01,Law with Business Studies,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,79,70,75,77,94,63,25,77.4
10006840,K0272,01,Business Management,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",77,79,77,78,84,87,74,90,79.4
10006840,K0273,01,Business Management with Communications,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83,83,86,84,91,94,85,15,86.6
10006840,K0275,01,International Business with Communications,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",72.8,75.5,70.2,78.2,78,84.5,66.2,360,75.1
10006840,K0276,01,Business Management (with Year in Industry),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",69,73,64,80,75,80,61,60,71.7
10006840,K0277,01,International Business with Language,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81,80,64,89,78,89,62,20,77.6
10006840,K0278,01,International Business,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",67,70,70,74,71,87,44,20,69
10006840,K0279,01,Materials Science and Engineering with Industrial Experience,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,88,85,100,88,86,86,10,87.6
10006840,K0282,01,Modern Languages with Business Management,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",79,71,64,87,68,89,61,20,74.1
10006840,K0283,01,English Literature and Creative Writing,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",91,79,62,88,61,84,67,40,76
10006840,K0287,01,History,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92,79,74,88,75,89,64,80,80.1
10006840,K0288,01,Mathematics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",90,84,79,100,76,87,67,20,83.3
10006840,K0289,01,Mathematics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,82,79,92,86,94,68,55,84.3
10006840,K0290,01,Mathematics with Study in Continental Europe,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,83,77,93,82,92,69,125,83.6
10006840,K0291,01,Chemistry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,88,76,91,83,93,86,25,86.6
10006840,K0292,01,Chemistry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",94,93,81,98,97,88,89,30,91.4
10006840,K0295,01,Chemistry with Industrial Experience,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",99,94,90,100,94,93,98,20,95.4
10006840,K0296,01,Biochemistry,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,86,74,90,85,87,90,10,86.4
10006840,K0298,01,Biological Sciences,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,84,68,87,70,87,76,15,80.7
10006840,K0313,01,Social Anthropology and Archaeology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88.7,85.3,84.1,96.4,80.7,89.3,76.4,35,85.8
10006840,K0316,01,English Literature and History of Art,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92.5,84.3,74.8,90.2,83.1,89.5,73.5,220,84
10006840,K0318,01,English Literature and Classical Literature and Civilisation,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",100,93,80,89,86,95,88,15,90.1
10006840,K0325,01,English Literature and History,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,77,75,100,92,89,67,10,83.6
10006840,K0331,01,English Literature and Philosophy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,72,76,88,62,77,63,15,75.1
10006840,K0336,01,Mechanical Engineering (Automotive),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",77,71,71,81,81,94,67,15,77.4
10006840,K0337,01,Mechanical Engineering (Automotive),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",78,80,62,83,75,92,68,130,76.9
10006840,K0341,01,"Sport, Physical Education and Coaching Science",The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",78,72,60,65,69,81,50,30,67.9
10006840,K0344,01,Drama and English Literature,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",94,90,79,94,97,93,78,20,89.3
10006840,K0351,01,English Language and Linguistics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",87,93,83,97,83,80,76,15,85.6
10006840,K0352,01,Geography with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",91,81,73,89,79,81,74,15,81.1
10006840,K0353,01,Geography with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",91,76,64,86,86,85,73,25,80.1
10006840,K0355,01,Psychology and Psychological Practice,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,77,67,84,75,87,76,230,78.6
10006840,K0357,01,International Relations with Economics,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81,70,73,97,81,98,72,15,81.7
10006840,K0358,01,Politics and International Relations,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,77,78,91,76,89,75,40,81.4
10006840,K0359,01,International Relations with French,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,74,68,90,75,87,80,10,81
10006840,K0360,01,International Relations with German,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84.3,77,77.4,87.1,75,86.6,70.6,270,79.7
10006840,K0361,01,International Relations with Spanish,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83.4,75.9,77.3,86.5,75.3,86.8,69.5,275,79.2
10006840,K0364,01,Chemical Engineering with Industrial Study,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,89,71,82,86,91,68,90,82.3
10006840,K0367,01,Chemical Engineering (with International and Industrial Study),The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",89,89,71,82,86,91,68,90,82.3
10006840,K0368,01,Mathematics and Computer Science with an Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88.3,84.4,79.7,91.6,82.7,90.6,78.5,385,85.1
10006840,K0369,01,Mathematics and Computer Science with Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88.3,84.4,79.7,91.6,82.7,90.6,78.5,385,85.1
10006840,K0372,01,Computer Science with an Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,89,82,86,86,92,82,35,86.1
10006840,K0373,01,Artificial Intelligence/Computer Science with an Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,86,86,79,86,95,88,15,86.6
10006840,K0375,01,Electronic and Electrical Engineering with Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,85,74,82,81,88,74,80,80.9
10006840,K0382,01,Electronic and Electrical Engineering with Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,79,73,86,75,90,67,15,79.4
10006840,K0386,01,Mechanical Engineering with Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",74,80,49,90,68,88,53,25,71.7
10006840,K0404,01,Computer Science and Software Engineering with an Ind Yr,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88.4,85.2,81.1,91.3,83.4,90.3,83.5,270,86.2
10006840,K0406,01,Biomedical Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,87,73,87,82,84,87,110,83.7
10006840,K0410,01,Politics and Social Policy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83.1,77,76.8,85.3,74.3,87.2,70,315,79.1
10006840,K0411,01,Politics and Sociology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",81,82,82,88,79,89,83,10,83.4
10006840,K0412,01,Geography,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,79,69,83,80,88,68,110,78.9
10006840,K0413,01,Geography with an International Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,79,69,83,80,88,68,110,78.9
10006840,K0416,01,Pharmacy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,92,72,92,81,87,68,65,83.6
10006840,K0418,01,"Policy, Politics and Economics",The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",79,87,78,100,88,100,81,10,87.6
10006840,K0419,01,English Language and Literature,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85,82,82,91,91,82,71,15,83.4
10006840,K0420,01,Computer Science,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",94,94,79,91,91,98,83,15,90
10006840,K0421,01,Computer Science with an Industrial Year,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,85,81,91,83,90,83,260,85.9
10006840,K0422,01,Computer Science with Study Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,85,81,91,83,90,83,260,85.9
10006840,K0424,01,Education and Sociology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,83,73,83,71,72,81,10,78.7
10006840,K0435,01,Computer Science with Study Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",88,85,81,91,83,90,83,260,85.9
10006840,K0439,01,Politics and Philosophy with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",85.4,78.2,77.5,87.7,77.1,87.7,72.2,340,80.8
10006840,K0440,01,Politics and Social Policy with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83.1,77,76.8,85.3,74.3,87.2,70,315,79.1
10006840,K0441,01,Politics and Sociology with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83.6,78.9,77.2,87,79.7,88.2,74.5,425,81.3
10006840,K0442,01,Politics with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",84,77,78,87,75,87,71,260,79.9
10006840,K0444,01,Social Policy with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",79,77,71,77,71,88,65,55,75.4
10006840,K0467,01,International Relations with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",95,90,86,85,75,88,59,10,82.6
10006840,K0469,01,International Relations with Economics with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",83.5,78,74.5,87,82.1,89,69.5,525,80.5
10006840,K0470,01,Politics and International Relations with Year Abroad,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,69,73,92,58,87,65,20,75.7
10006840,K0471,01,Law with Criminology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",80,79,59,77,85,85,61,45,75.1
10006840,K0485,01,Politics Religion and Philosophy,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",86,78.5,76.5,87.8,78.3,88,72.2,365,81
10006840,K0486,01,Modern Languages and English Literature,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",93,80,73,86,82,97,79,10,84.3
10006840,K0487,01,Modern Languages and History of Art,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",82,77,71.3,85.4,74.9,88.4,62.9,140,77.4
10006840,K0488,01,Geology,The University of Birmingham,"Edgbaston, Birmingham, B15 2TT",92,89,78,96,84,91,73,40,86.1
